season,RoundNumber,EventName,Status,count
2012,19,United States Grand Prix,Alternator,1
2012,19,United States Grand Prix,Finished,13
2012,19,United States Grand Prix,Suspension,1
2012,20,Brazilian Grand Prix,+1 Lap,7
2012,20,Brazilian Grand Prix,+2 Laps,2
2012,20,Brazilian Grand Prix,Accident,2
2012,20,Brazilian Grand Prix,Collision,4
2012,20,Brazilian Grand Prix,Finished,9
2013,1,Australian Grand Prix,+1 Lap,3
2013,1,Australian Grand Prix,+2 Laps,3
2013,1,Australian Grand Prix,Electrical,1
2013,1,Australian Grand Prix,Finished,12
2013,1,Australian Grand Prix,Fuel system,1
2013,1,Australian Grand Prix,Hydraulics,1
2013,1,Australian Grand Prix,Spun off,1
2013,2,Malaysian Grand Prix,+1 Lap,4
2013,2,Malaysian Grand Prix,+2 Laps,1
2013,2,Malaysian Grand Prix,Collision,1
2013,2,Malaysian Grand Prix,Finished,11
2013,2,Malaysian Grand Prix,Retired,2
2013,2,Malaysian Grand Prix,Wheel nut,2
2013,2,Malaysian Grand Prix,Withdrew,1
2013,3,Chinese Grand Prix,+1 Lap,4
2013,3,Chinese Grand Prix,Collision,2
2013,3,Chinese Grand Prix,Finished,14
2013,3,Chinese Grand Prix,Suspension,1
2013,3,Chinese Grand Prix,Wheel,1
2013,4,Bahrain Grand Prix,+1 Lap,5
2013,4,Bahrain Grand Prix,+2 Laps,1
2013,4,Bahrain Grand Prix,Finished,15
2013,4,Bahrain Grand Prix,Puncture,1
2013,5,Spanish Grand Prix,+1 Lap,8
2013,5,Spanish Grand Prix,+2 Laps,2
2013,5,Spanish Grand Prix,Accident,1
2013,5,Spanish Grand Prix,Finished,9
2013,5,Spanish Grand Prix,Suspension,1
2013,5,Spanish Grand Prix,Wheel,1
2013,6,Monaco Grand Prix,Accident,1
2013,6,Monaco Grand Prix,Brakes,1
2013,6,Monaco Grand Prix,Collision,3
2013,6,Monaco Grand Prix,Finished,15
2013,6,Monaco Grand Prix,Gearbox,1
2013,6,Monaco Grand Prix,Suspension,1
2013,7,Canadian Grand Prix,+1 Lap,9
2013,7,Canadian Grand Prix,+2 Laps,3
2013,7,Canadian Grand Prix,+3 Laps,2
2013,7,Canadian Grand Prix,Accident,1
2013,7,Canadian Grand Prix,Collision,2
2013,7,Canadian Grand Prix,Finished,5
2013,8,British Grand Prix,Finished,18
2013,8,British Grand Prix,Gearbox,1
2013,8,British Grand Prix,Retired,1
2013,8,British Grand Prix,Tyre,1
2013,8,British Grand Prix,Wheel,1
2013,9,German Grand Prix,+1 Lap,4
2013,9,German Grand Prix,Engine,1
2013,9,German Grand Prix,Finished,15
2013,9,German Grand Prix,Hydraulics,1
2013,9,German Grand Prix,Spun off,1
2013,10,Hungarian Grand Prix,+1 Lap,5
2013,10,Hungarian Grand Prix,+2 Laps,2
2013,10,Hungarian Grand Prix,+3 Laps,2
2013,10,Hungarian Grand Prix,Engine,1
2013,10,Hungarian Grand Prix,Finished,8
2013,10,Hungarian Grand Prix,Hydraulics,3
2013,10,Hungarian Grand Prix,Transmission,1
2013,11,Belgian Grand Prix,+1 Lap,3
2013,11,Belgian Grand Prix,+2 Laps,1
2013,11,Belgian Grand Prix,Brakes,1
2013,11,Belgian Grand Prix,Collision,1
2013,11,Belgian Grand Prix,Finished,15
2013,11,Belgian Grand Prix,Oil leak,1
2013,12,Italian Grand Prix,+1 Lap,5
2013,12,Italian Grand Prix,Accident,1
2013,12,Italian Grand Prix,Finished,15
2013,12,Italian Grand Prix,Transmission,1
2013,13,Singapore Grand Prix,+1 Lap,4
2013,13,Singapore Grand Prix,Accident,2
2013,13,Singapore Grand Prix,Finished,14
2013,13,Singapore Grand Prix,Pneumatics,1
2013,13,Singapore Grand Prix,Water pressure,1
2013,14,Korean Grand Prix,+2 Laps,1
2013,14,Korean Grand Prix,+3 Laps,1
2013,14,Korean Grand Prix,Collision,2
2013,14,Korean Grand Prix,Finished,17
2013,14,Korean Grand Prix,Spun off,1
2013,15,Japanese Grand Prix,+1 Lap,8
2013,15,Japanese Grand Prix,Accident,2
2013,15,Japanese Grand Prix,Finished,11
2013,15,Japanese Grand Prix,Puncture,1
2013,16,Indian Grand Prix,+1 Lap,4
2013,16,Indian Grand Prix,+2 Laps,2
2013,16,Indian Grand Prix,Alternator,1
2013,16,Indian Grand Prix,Collision,1
2013,16,Indian Grand Prix,Finished,12
2013,16,Indian Grand Prix,Hydraulics,1
2013,16,Indian Grand Prix,Mechanical,1
2013,17,Abu Dhabi Grand Prix,+1 Lap,6
2013,17,Abu Dhabi Grand Prix,+2 Laps,2
2013,17,Abu Dhabi Grand Prix,Accident,1
2013,17,Abu Dhabi Grand Prix,Finished,13
2013,18,United States Grand Prix,+1 Lap,4
2013,18,United States Grand Prix,+2 Laps,1
2013,18,United States Grand Prix,Accident,1
2013,18,United States Grand Prix,Finished,16
2013,19,Brazilian Grand Prix,+1 Lap,7
2013,19,Brazilian Grand Prix,+2 Laps,3
2013,19,Brazilian Grand Prix,Accident,1
2013,19,Brazilian Grand Prix,Engine,1
2013,19,Brazilian Grand Prix,Finished,9
2013,19,Brazilian Grand Prix,Mechanical,1
2014,1,Australian Grand Prix,+1 Lap,2
2014,1,Australian Grand Prix,+2 Laps,1
2014,1,Australian Grand Prix,+8 Laps,1
2014,1,Australian Grand Prix,Collision,2
2014,1,Australian Grand Prix,Disqualified,1
2014,1,Australian Grand Prix,ERS,2
2014,1,Australian Grand Prix,Engine,2
2014,1,Australian Grand Prix,Finished,10
2014,1,Australian Grand Prix,Oil pressure,1
2014,2,Malaysian Grand Prix,+1 Lap,5
2014,2,Malaysian Grand Prix,+2 Laps,2
2014,2,Malaysian Grand Prix,Brakes,1
2014,2,Malaysian Grand Prix,Electrical,1
2014,2,Malaysian Grand Prix,Engine,1
2014,2,Malaysian Grand Prix,Finished,8
2014,2,Malaysian Grand Prix,Gearbox,1
2014,2,Malaysian Grand Prix,Power Unit,1
2014,2,Malaysian Grand Prix,Technical,1
2014,2,Malaysian Grand Prix,Withdrew,1
2014,3,Bahrain Grand Prix,+1 Lap,1
2014,3,Bahrain Grand Prix,Clutch,2
2014,3,Bahrain Grand Prix,Collision,2
2014,3,Bahrain Grand Prix,Finished,15
2014,3,Bahrain Grand Prix,Retired,2
2014,4,Chinese Grand Prix,+1 Lap,9
2014,4,Chinese Grand Prix,+2 Laps,2
2014,4,Chinese Grand Prix,Engine,1
2014,4,Chinese Grand Prix,Finished,9
2014,4,Chinese Grand Prix,Gearbox,1
2014,5,Spanish Grand Prix,+1 Lap,11
2014,5,Spanish Grand Prix,+2 Laps,3
2014,5,Spanish Grand Prix,Brakes,1
2014,5,Spanish Grand Prix,Exhaust,1
2014,5,Spanish Grand Prix,Finished,6
2014,6,Monaco Grand Prix,+1 Lap,8
2014,6,Monaco Grand Prix,+2 Laps,1
2014,6,Monaco Grand Prix,+3 Laps,1
2014,6,Monaco Grand Prix,Accident,2
2014,6,Monaco Grand Prix,Collision,1
2014,6,Monaco Grand Prix,Engine,2
2014,6,Monaco Grand Prix,Finished,4
2014,6,Monaco Grand Prix,Mechanical,1
2014,6,Monaco Grand Prix,Turbo,1
2014,6,Monaco Grand Prix,Withdrew,1
2014,7,Canadian Grand Prix,+1 Lap,1
2014,7,Canadian Grand Prix,Brakes,1
2014,7,Canadian Grand Prix,Collision,4
2014,7,Canadian Grand Prix,Drivetrain,1
2014,7,Canadian Grand Prix,ERS,1
2014,7,Canadian Grand Prix,Finished,10
2014,7,Canadian Grand Prix,Power Unit,1
2014,7,Canadian Grand Prix,Rear wing,1
2014,7,Canadian Grand Prix,Suspension,1
2014,7,Canadian Grand Prix,Turbo,1
2014,8,Austrian Grand Prix,+1 Lap,3
2014,8,Austrian Grand Prix,+2 Laps,5
2014,8,Austrian Grand Prix,Brakes,1
2014,8,Austrian Grand Prix,Electrical,1
2014,8,Austrian Grand Prix,Finished,11
2014,8,Austrian Grand Prix,Suspension,1
2014,9,British Grand Prix,+1 Lap,5
2014,9,British Grand Prix,+2 Laps,2
2014,9,British Grand Prix,+3 Laps,1
2014,9,British Grand Prix,Collision,3
2014,9,British Grand Prix,Finished,9
2014,9,British Grand Prix,Gearbox,1
2014,9,British Grand Prix,Suspension,1
2014,10,German Grand Prix,+1 Lap,7
2014,10,German Grand Prix,+2 Laps,3
2014,10,German Grand Prix,Brakes,1
2014,10,German Grand Prix,Collision,1
2014,10,German Grand Prix,Finished,8
2014,10,German Grand Prix,Oil leak,1
2014,10,German Grand Prix,Water leak,1
2014,11,Hungarian Grand Prix,+1 Lap,3
2014,11,Hungarian Grand Prix,Accident,4
2014,11,Hungarian Grand Prix,Finished,13
2014,11,Hungarian Grand Prix,Retired,2
2014,12,Belgian Grand Prix,+1 Lap,2
2014,12,Belgian Grand Prix,Finished,15
2014,12,Belgian Grand Prix,Gearbox,1
2014,12,Belgian Grand Prix,Mechanical,1
2014,12,Belgian Grand Prix,Power Unit,1
2014,12,Belgian Grand Prix,Retired,2
2014,13,Italian Grand Prix,+1 Lap,5
2014,13,Italian Grand Prix,+2 Laps,2
2014,13,Italian Grand Prix,Accident,1
2014,13,Italian Grand Prix,Engine,1
2014,13,Italian Grand Prix,Finished,13
2014,14,Singapore Grand Prix,+1 Lap,1
2014,14,Singapore Grand Prix,Electrical,2
2014,14,Singapore Grand Prix,Finished,16
2014,14,Singapore Grand Prix,Power Unit,1
2014,14,Singapore Grand Prix,Retired,1
2014,14,Singapore Grand Prix,Water pressure,1
2014,15,Japanese Grand Prix,+1 Lap,10
2014,15,Japanese Grand Prix,Accident,2
2014,15,Japanese Grand Prix,Electronics,1
2014,15,Japanese Grand Prix,Finished,9
2014,16,Russian Grand Prix,+1 Lap,5
2014,16,Russian Grand Prix,+2 Laps,1
2014,16,Russian Grand Prix,Brakes,1
2014,16,Russian Grand Prix,Finished,13
2014,16,Russian Grand Prix,Suspension,1
2014,17,United States Grand Prix,+1 Lap,5
2014,17,United States Grand Prix,Collision,1
2014,17,United States Grand Prix,Collision damage,1
2014,17,United States Grand Prix,Engine,1
2014,17,United States Grand Prix,Finished,10
2014,18,Brazilian Grand Prix,+1 Lap,7
2014,18,Brazilian Grand Prix,+8 Laps,1
2014,18,Brazilian Grand Prix,Finished,9
2014,18,Brazilian Grand Prix,Suspension,1
2014,19,Abu Dhabi Grand Prix,+1 Lap,5
2014,19,Abu Dhabi Grand Prix,Finished,12
2014,19,Abu Dhabi Grand Prix,Power Unit,2
2014,19,Abu Dhabi Grand Prix,Retired,1
2015,1,Australian Grand Prix,+1 Lap,5
2015,1,Australian Grand Prix,+2 Laps,1
2015,1,Australian Grand Prix,Accident,1
2015,1,Australian Grand Prix,Engine,1
2015,1,Australian Grand Prix,Finished,5
2015,1,Australian Grand Prix,Power loss,1
2015,1,Australian Grand Prix,Wheel,1
2015,1,Australian Grand Prix,Withdrew,3
2015,2,Malaysian Grand Prix,+1 Lap,7
2015,2,Malaysian Grand Prix,+3 Laps,1
2015,2,Malaysian Grand Prix,ERS,1
2015,2,Malaysian Grand Prix,Finished,7
2015,2,Malaysian Grand Prix,Fuel system,1
2015,2,Malaysian Grand Prix,Retired,1
2015,2,Malaysian Grand Prix,Spun off,1
2015,2,Malaysian Grand Prix,Turbo,1
2015,3,Chinese Grand Prix,+1 Lap,5
2015,3,Chinese Grand Prix,+2 Laps,2
2015,3,Chinese Grand Prix,Brakes,1
2015,3,Chinese Grand Prix,Finished,9
2015,3,Chinese Grand Prix,Gearbox,1
2015,3,Chinese Grand Prix,Power Unit,1
2015,3,Chinese Grand Prix,Transmission,1
2015,4,Bahrain Grand Prix,+1 Lap,8
2015,4,Bahrain Grand Prix,+2 Laps,1
2015,4,Bahrain Grand Prix,+3 Laps,1
2015,4,Bahrain Grand Prix,ERS,1
2015,4,Bahrain Grand Prix,Electrical,1
2015,4,Bahrain Grand Prix,Engine,1
2015,4,Bahrain Grand Prix,Finished,7
2015,5,Spanish Grand Prix,+1 Lap,10
2015,5,Spanish Grand Prix,+3 Laps,1
2015,5,Spanish Grand Prix,+4 Laps,1
2015,5,Spanish Grand Prix,Accident,1
2015,5,Spanish Grand Prix,Brakes,1
2015,5,Spanish Grand Prix,Finished,6
2015,6,Monaco Grand Prix,+1 Lap,1
2015,6,Monaco Grand Prix,+2 Laps,2
2015,6,Monaco Grand Prix,Accident,1
2015,6,Monaco Grand Prix,Brakes,1
2015,6,Monaco Grand Prix,Finished,14
2015,6,Monaco Grand Prix,Gearbox,1
2015,7,Canadian Grand Prix,+1 Lap,8
2015,7,Canadian Grand Prix,+2 Laps,1
2015,7,Canadian Grand Prix,+4 Laps,1
2015,7,Canadian Grand Prix,Engine,1
2015,7,Canadian Grand Prix,Finished,7
2015,7,Canadian Grand Prix,Retired,2
2015,8,Austrian Grand Prix,+1 Lap,6
2015,8,Austrian Grand Prix,+2 Laps,1
2015,8,Austrian Grand Prix,+3 Laps,1
2015,8,Austrian Grand Prix,Collision,2
2015,8,Austrian Grand Prix,Finished,6
2015,8,Austrian Grand Prix,Gearbox,1
2015,8,Austrian Grand Prix,Oil leak,1
2015,8,Austrian Grand Prix,Power loss,1
2015,8,Austrian Grand Prix,Retired,1
2015,9,British Grand Prix,+1 Lap,4
2015,9,British Grand Prix,+3 Laps,2
2015,9,British Grand Prix,Collision,3
2015,9,British Grand Prix,Electrical,2
2015,9,British Grand Prix,Finished,7
2015,9,British Grand Prix,Gearbox,1
2015,9,British Grand Prix,Spun off,1
2015,10,Hungarian Grand Prix,+2 Laps,1
2015,10,Hungarian Grand Prix,+4 Laps,1
2015,10,Hungarian Grand Prix,Electrical,1
2015,10,Hungarian Grand Prix,Finished,14
2015,10,Hungarian Grand Prix,Front wing,1
2015,10,Hungarian Grand Prix,Power Unit,1
2015,10,Hungarian Grand Prix,Suspension,1
2015,11,Belgian Grand Prix,+1 Lap,4
2015,11,Belgian Grand Prix,Engine,1
2015,11,Belgian Grand Prix,Finished,10
2015,11,Belgian Grand Prix,Power Unit,3
2015,11,Belgian Grand Prix,Power loss,1
2015,11,Belgian Grand Prix,Tyre,1
2015,12,Italian Grand Prix,+1 Lap,8
2015,12,Italian Grand Prix,+2 Laps,2
2015,12,Italian Grand Prix,+3 Laps,1
2015,12,Italian Grand Prix,+6 Laps,1
2015,12,Italian Grand Prix,Collision damage,2
2015,12,Italian Grand Prix,Finished,6
2015,13,Singapore Grand Prix,+2 Laps,2
2015,13,Singapore Grand Prix,Collision,1
2015,13,Singapore Grand Prix,Finished,12
2015,13,Singapore Grand Prix,Gearbox,3
2015,13,Singapore Grand Prix,Throttle,1
2015,13,Singapore Grand Prix,Tyre,1
2015,14,Japanese Grand Prix,+1 Lap,7
2015,14,Japanese Grand Prix,+2 Laps,2
2015,14,Japanese Grand Prix,+3 Laps,1
2015,14,Japanese Grand Prix,Finished,9
2015,14,Japanese Grand Prix,Retired,1
2015,15,Russian Grand Prix,+1 Lap,1
2015,15,Russian Grand Prix,+2 Laps,1
2015,15,Russian Grand Prix,Accident,1
2015,15,Russian Grand Prix,Brakes,1
2015,15,Russian Grand Prix,Collision,3
2015,15,Russian Grand Prix,Finished,11
2015,15,Russian Grand Prix,Suspension,1
2015,15,Russian Grand Prix,Throttle,1
2015,16,United States Grand Prix,Accident,2
2015,16,United States Grand Prix,Brake duct,1
2015,16,United States Grand Prix,Finished,12
2015,16,United States Grand Prix,Retired,5
2015,17,Mexican Grand Prix,+2 Laps,2
2015,17,Mexican Grand Prix,Accident,1
2015,17,Mexican Grand Prix,Brakes,1
2015,17,Mexican Grand Prix,Collision,1
2015,17,Mexican Grand Prix,Finished,14
2015,17,Mexican Grand Prix,Retired,1
2015,18,Brazilian Grand Prix,+1 Lap,11
2015,18,Brazilian Grand Prix,+2 Laps,1
2015,18,Brazilian Grand Prix,+4 Laps,2
2015,18,Brazilian Grand Prix,Excluded,1
2015,18,Brazilian Grand Prix,Finished,4
2015,18,Brazilian Grand Prix,Retired,1
2015,19,Abu Dhabi Grand Prix,+1 Lap,5
2015,19,Abu Dhabi Grand Prix,+2 Laps,2
2015,19,Abu Dhabi Grand Prix,+3 Laps,1
2015,19,Abu Dhabi Grand Prix,Collision,1
2015,19,Abu Dhabi Grand Prix,Finished,11
2016,1,Australian Grand Prix,+1 Lap,3
2016,1,Australian Grand Prix,Collision,2
2016,1,Australian Grand Prix,Engine,2
2016,1,Australian Grand Prix,Finished,13
2016,1,Australian Grand Prix,Mechanical,1
2016,1,Australian Grand Prix,Retired,1
2016,2,Bahrain Grand Prix,+1 Lap,11
2016,2,Bahrain Grand Prix,Engine,1
2016,2,Bahrain Grand Prix,Finished,6
2016,2,Bahrain Grand Prix,Hydraulics,1
2016,2,Bahrain Grand Prix,Power Unit,1
2016,2,Bahrain Grand Prix,Retired,2
2016,3,Chinese Grand Prix,+1 Lap,9
2016,3,Chinese Grand Prix,Finished,13
2016,4,Russian Grand Prix,+1 Lap,12
2016,4,Russian Grand Prix,+2 Laps,1
2016,4,Russian Grand Prix,Collision,3
2016,4,Russian Grand Prix,Finished,5
2016,4,Russian Grand Prix,Power Unit,1
2016,5,Spanish Grand Prix,+1 Lap,9
2016,5,Spanish Grand Prix,Collision,2
2016,5,Spanish Grand Prix,Engine,3
2016,5,Spanish Grand Prix,Finished,8
2016,6,Monaco Grand Prix,+1 Lap,5
2016,6,Monaco Grand Prix,+2 Laps,2
2016,6,Monaco Grand Prix,+4 Laps,1
2016,6,Monaco Grand Prix,Accident,4
2016,6,Monaco Grand Prix,Collision,1
2016,6,Monaco Grand Prix,Finished,7
2016,6,Monaco Grand Prix,Retired,2
2016,7,Canadian Grand Prix,+1 Lap,5
2016,7,Canadian Grand Prix,+2 Laps,7
2016,7,Canadian Grand Prix,Finished,7
2016,7,Canadian Grand Prix,Power Unit,1
2016,7,Canadian Grand Prix,Retired,2
2016,8,European Grand Prix,+1 Lap,6
2016,8,European Grand Prix,+2 Laps,1
2016,8,European Grand Prix,Brakes,1
2016,8,European Grand Prix,Finished,11
2016,8,European Grand Prix,Gearbox,1
2016,8,European Grand Prix,Suspension,2
2016,9,Austrian Grand Prix,+1 Lap,8
2016,9,Austrian Grand Prix,Battery,1
2016,9,Austrian Grand Prix,Brakes,3
2016,9,Austrian Grand Prix,Finished,8
2016,9,Austrian Grand Prix,Retired,1
2016,9,Austrian Grand Prix,Tyre,1
2016,10,British Grand Prix,+1 Lap,6
2016,10,British Grand Prix,Finished,10
2016,10,British Grand Prix,Gearbox,2
2016,10,British Grand Prix,Power Unit,1
2016,10,British Grand Prix,Retired,1
2016,10,British Grand Prix,Spun off,2
2016,11,Hungarian Grand Prix,+1 Lap,11
2016,11,Hungarian Grand Prix,+2 Laps,4
2016,11,Hungarian Grand Prix,Finished,6
2016,11,Hungarian Grand Prix,Oil leak,1
2016,12,German Grand Prix,+1 Lap,9
2016,12,German Grand Prix,+2 Laps,4
2016,12,German Grand Prix,Finished,7
2016,12,German Grand Prix,Power Unit,1
2016,12,German Grand Prix,Suspension,1
2016,13,Belgian Grand Prix,+1 Lap,2
2016,13,Belgian Grand Prix,Accident,1
2016,13,Belgian Grand Prix,Collision damage,2
2016,13,Belgian Grand Prix,Finished,15
2016,13,Belgian Grand Prix,Gearbox,1
2016,13,Belgian Grand Prix,Puncture,1
2016,14,Italian Grand Prix,+1 Lap,7
2016,14,Italian Grand Prix,+2 Laps,1
2016,14,Italian Grand Prix,Battery,1
2016,14,Italian Grand Prix,Collision damage,2
2016,14,Italian Grand Prix,Finished,10
2016,14,Italian Grand Prix,Oil leak,1
2016,15,Singapore Grand Prix,+1 Lap,7
2016,15,Singapore Grand Prix,+2 Laps,1
2016,15,Singapore Grand Prix,Brakes,1
2016,15,Singapore Grand Prix,Collision,1
2016,15,Singapore Grand Prix,Finished,10
2016,15,Singapore Grand Prix,Overheating,1
2016,15,Singapore Grand Prix,Withdrew,1
2016,16,Malaysian Grand Prix,+1 Lap,5
2016,16,Malaysian Grand Prix,Brakes,2
2016,16,Malaysian Grand Prix,Collision,1
2016,16,Malaysian Grand Prix,Engine,1
2016,16,Malaysian Grand Prix,Finished,11
2016,16,Malaysian Grand Prix,Power loss,1
2016,16,Malaysian Grand Prix,Wheel nut,1
2016,17,Japanese Grand Prix,+1 Lap,11
2016,17,Japanese Grand Prix,Finished,11
2016,18,United States Grand Prix,+1 Lap,11
2016,18,United States Grand Prix,+2 Laps,1
2016,18,United States Grand Prix,Brakes,1
2016,18,United States Grand Prix,Collision,1
2016,18,United States Grand Prix,Finished,6
2016,18,United States Grand Prix,Gearbox,1
2016,18,United States Grand Prix,Wheel,1
2016,19,Mexican Grand Prix,+1 Lap,10
2016,19,Mexican Grand Prix,+2 Laps,1
2016,19,Mexican Grand Prix,Collision,1
2016,19,Mexican Grand Prix,Finished,10
2016,20,Brazilian Grand Prix,Collision,3
2016,20,Brazilian Grand Prix,Collision damage,1
2016,20,Brazilian Grand Prix,Finished,16
2016,20,Brazilian Grand Prix,Retired,1
2016,20,Brazilian Grand Prix,Withdrew,1
2016,21,Abu Dhabi Grand Prix,+1 Lap,5
2016,21,Abu Dhabi Grand Prix,Collision damage,1
2016,21,Abu Dhabi Grand Prix,Finished,12
2016,21,Abu Dhabi Grand Prix,Gearbox,1
2016,21,Abu Dhabi Grand Prix,Suspension,3
2017,1,Australian Grand Prix,+1 Lap,5
2017,1,Australian Grand Prix,+2 Laps,2
2017,1,Australian Grand Prix,Brakes,2
2017,1,Australian Grand Prix,Finished,6
2017,1,Australian Grand Prix,Hydraulics,1
2017,1,Australian Grand Prix,Power Unit,1
2017,1,Australian Grand Prix,Suspension,1
2017,1,Australian Grand Prix,Vibrations,1
2017,1,Australian Grand Prix,Water leak,1
2017,2,Chinese Grand Prix,+1 Lap,8
2017,2,Chinese Grand Prix,Accident,1
2017,2,Chinese Grand Prix,Collision,1
2017,2,Chinese Grand Prix,Driveshaft,1
2017,2,Chinese Grand Prix,Finished,7
2017,2,Chinese Grand Prix,Fuel pressure,1
2017,2,Chinese Grand Prix,Hydraulics,1
2017,3,Bahrain Grand Prix,+1 Lap,3
2017,3,Bahrain Grand Prix,Brakes,1
2017,3,Bahrain Grand Prix,Collision,2
2017,3,Bahrain Grand Prix,Electrical,1
2017,3,Bahrain Grand Prix,Finished,10
2017,3,Bahrain Grand Prix,Gearbox,1
2017,3,Bahrain Grand Prix,Power Unit,2
2017,4,Russian Grand Prix,+1 Lap,7
2017,4,Russian Grand Prix,+2 Laps,1
2017,4,Russian Grand Prix,Brakes,1
2017,4,Russian Grand Prix,Collision,2
2017,4,Russian Grand Prix,Finished,8
2017,4,Russian Grand Prix,Power Unit,1
2017,5,Spanish Grand Prix,+1 Lap,7
2017,5,Spanish Grand Prix,+2 Laps,6
2017,5,Spanish Grand Prix,Collision,1
2017,5,Spanish Grand Prix,Collision damage,2
2017,5,Spanish Grand Prix,Finished,3
2017,5,Spanish Grand Prix,Power Unit,1
2017,6,Monaco Grand Prix,Accident,2
2017,6,Monaco Grand Prix,Brakes,1
2017,6,Monaco Grand Prix,Collision,1
2017,6,Monaco Grand Prix,Collision damage,2
2017,6,Monaco Grand Prix,Finished,13
2017,6,Monaco Grand Prix,Gearbox,1
2017,7,Canadian Grand Prix,+1 Lap,6
2017,7,Canadian Grand Prix,+2 Laps,1
2017,7,Canadian Grand Prix,Collision,2
2017,7,Canadian Grand Prix,Electrical,1
2017,7,Canadian Grand Prix,Finished,8
2017,7,Canadian Grand Prix,Power Unit,2
2017,8,Azerbaijan Grand Prix,+1 Lap,1
2017,8,Azerbaijan Grand Prix,Accident,1
2017,8,Azerbaijan Grand Prix,Battery,1
2017,8,Azerbaijan Grand Prix,Finished,12
2017,8,Azerbaijan Grand Prix,Oil pressure,1
2017,8,Azerbaijan Grand Prix,Power Unit,1
2017,8,Azerbaijan Grand Prix,Seat,1
2017,8,Azerbaijan Grand Prix,Suspension,1
2017,8,Azerbaijan Grand Prix,Water pressure,1
2017,9,Austrian Grand Prix,+1 Lap,8
2017,9,Austrian Grand Prix,+2 Laps,1
2017,9,Austrian Grand Prix,+3 Laps,1
2017,9,Austrian Grand Prix,Collision damage,2
2017,9,Austrian Grand Prix,Engine,1
2017,9,Austrian Grand Prix,Finished,6
2017,9,Austrian Grand Prix,Hydraulics,1
2017,10,British Grand Prix,+1 Lap,10
2017,10,British Grand Prix,Collision damage,1
2017,10,British Grand Prix,Finished,7
2017,10,British Grand Prix,Hydraulics,1
2017,10,British Grand Prix,Power Unit,1
2017,11,Hungarian Grand Prix,+1 Lap,8
2017,11,Hungarian Grand Prix,+2 Laps,2
2017,11,Hungarian Grand Prix,Brakes,1
2017,11,Hungarian Grand Prix,Collision,1
2017,11,Hungarian Grand Prix,Finished,6
2017,11,Hungarian Grand Prix,Oil leak,1
2017,11,Hungarian Grand Prix,Wheel nut,1
2017,12,Belgian Grand Prix,Collision,1
2017,12,Belgian Grand Prix,Engine,2
2017,12,Belgian Grand Prix,Finished,16
2017,12,Belgian Grand Prix,Gearbox,1
2017,13,Italian Grand Prix,+1 Lap,6
2017,13,Italian Grand Prix,+2 Laps,1
2017,13,Italian Grand Prix,Engine,2
2017,13,Italian Grand Prix,Finished,9
2017,13,Italian Grand Prix,Gearbox,2
2017,14,Singapore Grand Prix,+2 Laps,1
2017,14,Singapore Grand Prix,Accident,5
2017,14,Singapore Grand Prix,Collision damage,1
2017,14,Singapore Grand Prix,Engine,2
2017,14,Singapore Grand Prix,Finished,11
2017,15,Malaysian Grand Prix,+1 Lap,11
2017,15,Malaysian Grand Prix,+2 Laps,1
2017,15,Malaysian Grand Prix,Battery,1
2017,15,Malaysian Grand Prix,Engine,1
2017,15,Malaysian Grand Prix,Finished,6
2017,16,Japanese Grand Prix,+1 Lap,5
2017,16,Japanese Grand Prix,+2 Laps,1
2017,16,Japanese Grand Prix,Accident,2
2017,16,Japanese Grand Prix,Finished,9
2017,16,Japanese Grand Prix,Front wing,1
2017,16,Japanese Grand Prix,Spark plugs,1
2017,16,Japanese Grand Prix,Wheel,1
2017,17,United States Grand Prix,+1 Lap,9
2017,17,United States Grand Prix,Collision,1
2017,17,United States Grand Prix,Engine,3
2017,17,United States Grand Prix,Finished,7
2017,18,Mexican Grand Prix,+1 Lap,9
2017,18,Mexican Grand Prix,+2 Laps,2
2017,18,Mexican Grand Prix,Electrical,1
2017,18,Mexican Grand Prix,Engine,4
2017,18,Mexican Grand Prix,Finished,4
2017,19,Brazilian Grand Prix,+1 Lap,5
2017,19,Brazilian Grand Prix,+2 Laps,2
2017,19,Brazilian Grand Prix,Accident,3
2017,19,Brazilian Grand Prix,Engine,1
2017,19,Brazilian Grand Prix,Finished,9
2017,20,Abu Dhabi Grand Prix,+1 Lap,10
2017,20,Abu Dhabi Grand Prix,Finished,8
2017,20,Abu Dhabi Grand Prix,Hydraulics,1
2017,20,Abu Dhabi Grand Prix,Wheel,1
2018,1,Australian Grand Prix,+1 Lap,1
2018,1,Australian Grand Prix,Brakes,1
2018,1,Australian Grand Prix,Engine,1
2018,1,Australian Grand Prix,Finished,14
2018,1,Australian Grand Prix,Steering,1
2018,1,Australian Grand Prix,Wheel,2
2018,2,Bahrain Grand Prix,+1 Lap,11
2018,2,Bahrain Grand Prix,Electrical,1
2018,2,Bahrain Grand Prix,Finished,6
2018,2,Bahrain Grand Prix,Puncture,1
2018,2,Bahrain Grand Prix,Wheel,1
2018,3,Chinese Grand Prix,Collision damage,1
2018,3,Chinese Grand Prix,Finished,19
2018,4,Azerbaijan Grand Prix,Accident,2
2018,4,Azerbaijan Grand Prix,Collision,4
2018,4,Azerbaijan Grand Prix,Finished,13
2018,4,Azerbaijan Grand Prix,Puncture,1
2018,5,Spanish Grand Prix,+1 Lap,3
2018,5,Spanish Grand Prix,+2 Laps,5
